converted_date,.geo,LST_AVE
2022-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}",15704
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15705
2022-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}",15706
2022-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}",15707
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15708
2022-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}",15709
2022-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}",15710
2022-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}",15711
2022-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}",15712
2022-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}",15713
2022-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}",15714
2022-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15715
2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}",15716
2022-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}",15717
2022-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}",15718
2022-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}",15719
2022-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15720
2022-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}",15721
2022-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15722
2022-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15723
2022-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}",15724
2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15725
2022-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}",15726
2022-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}",15727
2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15728
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15729
2022-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}",15730
2022-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15731
2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15732
2022-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}",15733
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15734
2022-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}",15735
2022-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15736
2022-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}",15737
2022-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}",15738
2022-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15739
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15740
2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15741
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15742
2022-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15743
2022-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15744
2022-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15745
2022-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}",15746
2022-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15747
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15748
2022-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}",15749
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15750
2022-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}",15751
2022-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}",15752
2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15753
2022-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}",15754
2022-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15755
2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15756
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15757
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15758
2023-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}",15759
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15760
2022-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}",15761
2022-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15762
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15763
2022-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15764
2022-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}",15765
2022-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15766
2022-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15767
2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15768
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15769
2022-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}",15770
2022-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15771
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15772
2022-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15773
2022-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}",15774
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15775
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15776
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15777
2022-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15778
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15779
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15780
2022-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15781
2022-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}",15782
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15783
2023-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}",15784
2022-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15785
2022-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15786
2022-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15787
2022-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15788
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15789
2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}",15790
2022-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}",15791
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15792
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15793
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15794
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15795
2022-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}",15796
2022-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15797
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15798
2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15799
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15800
2022-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15801
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15802
2022-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15803
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15804
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15805
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15806
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15807
2022-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15808
2022-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15809
2022-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15810
2022-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}",15811
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15812
2022-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15813
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15814
2022-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15815
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15816
2022-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15817
2022-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}",15818
2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15819
2022-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15820
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",15821
2022-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15822
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15823
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15824
2022-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15825
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15826
2022-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}",15827
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15828
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15829
2022-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}",15830
2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15831
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15832
2022-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}",15833
2022-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}",15834
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15835
2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15836
2022-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15837
2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15838
2022-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}",15839
2023-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}",15840
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15841
2023-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15842
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15843
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15844
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15845
2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15846
2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15847
2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15848
2023-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}",15849
2022-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15850
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15851
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15852
2022-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15853
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15854
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15855
2022-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15856
2022-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}",15857
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15858
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15859
2022-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15860
2022-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15861
2023-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15862
2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15863
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15864
2023-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}",15865
2022-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}",15866
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15867
2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15868
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15869
2022-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}",15870
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",15871
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15872
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15873
2022-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15874
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15875
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15876
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",15877
2022-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15878
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15879
2022-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}",15880
2022-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15881
2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15882
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15883
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15884
2022-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}",15885
2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15886
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15887
2023-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}",15888
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15889
2022-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15890
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15891
2022-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}",15892
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15893
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15894
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15895
2022-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15896
2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15897
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15898
2022-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}",15899
2023-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}",15900
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15901
2022-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}",15902
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15903
2022-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}",15904
2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}",15905
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15906
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15907
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15908
2022-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15909
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15910
2022-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15911
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15912
2022-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}",15914
2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15915
2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}",15916
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15917
2023-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}",15918
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15919
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15920
2022-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}",15921
2022-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15922
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15923
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15924
2023-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}",15925
2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}",15926
2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}",15927
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15928
2023-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}",15929
2022-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15930
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15931
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15932
2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15933
2022-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15934
2023-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}",15935
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",15936
2023-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}",15937
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15938
2022-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}",15939
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15940
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",15941
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15942
2022-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}",15943
2023-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}",15944
2024-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}",15945
2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}",15946
2024-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}",15947
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15948
2023-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}",15949
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15950
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15951
2024-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}",15952
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15953
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15954
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15955
2023-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}",15956
2023-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}",15957
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15958
2023-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}",15959
2022-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15960
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15961
2023-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}",15962
2023-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}",15963
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15964
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15965
2024-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}",15966
2022-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15967
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15968
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",15969
2023-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}",15970
2023-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15971
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15972
2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}",15973
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15974
2023-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15975
2023-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}",15976
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",15978
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",15979
2023-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}",15981
2023-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15982
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15983
2023-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}",15984
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15985
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15986
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",15987
2022-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}",15988
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15989
2023-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}",15990
2023-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}",15991
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",15992
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15993
2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}",15994
2023-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}",15995
2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}",15997
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",15998
2024-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}",15999
2023-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}",16000
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16001
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",16002
2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}",16003
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16004
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",16005
2024-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}",16006
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",16007
2023-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}",16008
2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}",16009
2023-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}",16010
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",16011
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",16014
2024-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}",16015
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16016
2023-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}",16017
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",16019
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16020
2023-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}",16022
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",16023
2022-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}",16024
2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}",16025
2024-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}",16028
2024-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}",16029
2023-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}",16030
2023-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}",16033
2024-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}",16035
2024-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}",16039
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",16040
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16045
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",16046
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",16047
2022-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}",16048
2023-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}",16049
2023-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}",16050
2023-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}",16055
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",16056
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",16057
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16059
2022-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}",16060
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16061
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",16062
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",16063
2023-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}",16064
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",16065
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",16066
2024-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}",16067
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16069
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",16073
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16075
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16076
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",16077
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",16079
2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}",16080
2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}",16081
2024-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}",16082
2023-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}",16085
2023-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}",16090
2024-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}",16094
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16095
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16101
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16103
2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}",16118
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16122
2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}",16123
2023-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}",16130
2023-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}",16133
2023-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}",16158
2023-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}",16186
2023-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}",16210
